Versicherer;Land;Hoheitsgebiet;Geschäftsjahr;Erhebungsjahr;Region;Altersklasse;Unfalleinschluss;Tarif;Tariftyp;Altersuntergruppe;Franchisestufe;Franchise;Prämie;isBaseP;isBaseF;Tarifbezeichnung
1555;EU PL;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;443.4;1;1;BASE
1555;EU PL;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;118.5;1;1;BASE
1555;EU PL;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;295.7;1;1;BASE
1555;EU PL;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;422.3;1;1;BASE
1555;EU PT;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;169.7;1;1;BASE
1555;EU PT;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;423.8;1;1;BASE
1555;EU PT;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;605.2;1;1;BASE
1555;EU PT;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;161.6;1;1;BASE
1555;EU PT;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;403.6;1;1;BASE
1555;EU PT;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;576.4;1;1;BASE
1555;EU RO;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;124.4;1;1;BASE
1555;EU RO;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;310.5;1;1;BASE
1555;EU RO;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;443.4;1;1;BASE
1555;EU RO;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;118.5;1;1;BASE
1555;EU RO;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;295.7;1;1;BASE
1555;EU RO;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;422.3;1;1;BASE
1555;EU SE;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;146.6;1;1;BASE
1555;EU SE;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;365.8;1;1;BASE
1555;EU SE;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;522.4;1;1;BASE
1555;EU SE;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;139.6;1;1;BASE
1555;EU SE;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;348.4;1;1;BASE
1555;EU SE;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;497.5;1;1;BASE
1555;EU SI;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;124.4;1;1;BASE
1555;EU SI;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;310.5;1;1;BASE
1555;EU SI;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;443.4;1;1;BASE
1555;EU SI;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;118.5;1;1;BASE
1555;EU SI;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;295.7;1;1;BASE
1555;EU SI;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;422.3;1;1;BASE
1555;EU SK;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;161.7;1;1;BASE
1555;EU SK;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;403.5;1;1;BASE
1555;EU SK;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;576.3;1;1;BASE
1555;EU SK;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;154;1;1;BASE
1555;EU SK;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;384.3;1;1;BASE
1555;EU SK;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;548.9;1;1;BASE
1560;EU AT;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;162;1;1;BASE
1560;EU AT;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;464;1;1;BASE
1560;EU AT;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;464;1;1;BASE
1560;EU AT;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;153.9;1;1;BASE
1560;EU AT;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;440.8;1;1;BASE
1560;EU AT;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;440.8;1;1;BASE
1560;EU BE;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;186;1;1;BASE
1560;EU BE;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;530;1;1;BASE
1560;EU BE;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;530;1;1;BASE
1560;EU BE;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;176.7;1;1;BASE
1560;EU BE;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;503.5;1;1;BASE
1560;EU BE;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;503.5;1;1;BASE
1560;EU BG;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;65;1;1;BASE
1560;EU BG;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;185;1;1;BASE
1560;EU BG;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;185;1;1;BASE
1560;EU BG;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;61.8;1;1;BASE
1560;EU BG;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;175.8;1;1;BASE
1560;EU BG;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;175.8;1;1;BASE
1560;EU CY;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;65;1;1;BASE
1560;EU CY;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;185;1;1;BASE
1560;EU CY;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;185;1;1;BASE
1560;EU CY;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;61.8;1;1;BASE
1560;EU CY;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;175.8;1;1;BASE
1560;EU CY;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;175.8;1;1;BASE
1560;EU CZ;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;75;1;1;BASE
1560;EU CZ;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;213;1;1;BASE
1560;EU CZ;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;213;1;1;BASE
1560;EU CZ;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;71.3;1;1;BASE
1560;EU CZ;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;202.4;1;1;BASE
1560;EU CZ;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;202.4;1;1;BASE
1560;EU DE;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;195;1;1;BASE
1560;EU DE;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;556;1;1;BASE
1560;EU DE;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;556;1;1;BASE
1560;EU DE;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;185.3;1;1;BASE
1560;EU DE;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;528.2;1;1;BASE
1560;EU DE;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;528.2;1;1;BASE
1560;EU DK;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;162;1;1;BASE
1560;EU DK;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;463;1;1;BASE
1560;EU DK;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;463;1;1;BASE
1560;EU DK;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;153.9;1;1;BASE
1560;EU DK;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;439.9;1;1;BASE
1560;EU DK;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;439.9;1;1;BASE
1560;EU EE;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;65;1;1;BASE
1560;EU EE;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;185;1;1;BASE
1560;EU EE;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;185;1;1;BASE
1560;EU EE;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;61.8;1;1;BASE
1560;EU EE;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;175.8;1;1;BASE
1560;EU EE;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;175.8;1;1;BASE
1560;EU ES;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;124;1;1;BASE
1560;EU ES;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;354;1;1;BASE
1560;EU ES;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;354;1;1;BASE
1560;EU ES;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;117.8;1;1;BASE
1560;EU ES;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;336.3;1;1;BASE
1560;EU ES;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;336.3;1;1;BASE
1560;EU FI;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;177;1;1;BASE
1560;EU FI;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;507;1;1;BASE
1560;EU FI;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;507;1;1;BASE
1560;EU FI;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;168.2;1;1;BASE
1560;EU FI;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;481.7;1;1;BASE
1560;EU FI;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;481.7;1;1;BASE
1560;EU FR;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;183;1;1;BASE
1560;EU FR;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;522;1;1;BASE
1560;EU FR;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;522;1;1;BASE
1560;EU FR;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;173.9;1;1;BASE
1560;EU FR;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;495.9;1;1;BASE
1560;EU FR;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;495.9;1;1;BASE
1560;EU GB;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;185;1;1;BASE
1560;EU GB;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;529;1;1;BASE
1560;EU GB;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;529;1;1;BASE
1560;EU GB;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;175.8;1;1;BASE
1560;EU GB;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;502.6;1;1;BASE
1560;EU GB;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;502.6;1;1;BASE
1560;EU GR;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;95;1;1;BASE
1560;EU GR;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;271;1;1;BASE
1560;EU GR;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;271;1;1;BASE
1560;EU GR;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;90.3;1;1;BASE
1560;EU GR;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;257.5;1;1;BASE
1560;EU GR;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;257.5;1;1;BASE
1560;EU HR;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;147;1;1;BASE
1560;EU HR;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;421;1;1;BASE
1560;EU HR;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;421;1;1;BASE
1560;EU HR;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;139.7;1;1;BASE
1560;EU HR;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;400;1;1;BASE
1560;EU HR;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;400;1;1;BASE
1560;EU HU;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;75;1;1;BASE
1560;EU HU;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;215;1;1;BASE
1560;EU HU;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;215;1;1;BASE
1560;EU HU;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;71.3;1;1;BASE
1560;EU HU;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;204.3;1;1;BASE
1560;EU HU;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;204.3;1;1;BASE
1560;EU IE;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;194;1;1;BASE
1560;EU IE;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;554;1;1;BASE
1560;EU IE;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;554;1;1;BASE
1560;EU IE;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;184.3;1;1;BASE
1560;EU IE;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;526.3;1;1;BASE
1560;EU IE;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;526.3;1;1;BASE
1560;EU IS;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;162;1;1;BASE
1560;EU IS;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;463;1;1;BASE
1560;EU IS;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;463;1;1;BASE
1560;EU IS;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;153.9;1;1;BASE
1560;EU IS;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;439.9;1;1;BASE
1560;EU IS;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;439.9;1;1;BASE
1560;EU IT;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;144;1;1;BASE
1560;EU IT;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;411;1;1;BASE
1560;EU IT;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;411;1;1;BASE
1560;EU IT;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;136.8;1;1;BASE
1560;EU IT;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;390.5;1;1;BASE
1560;EU IT;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;390.5;1;1;BASE
1560;EU LT;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;65;1;1;BASE
1560;EU LT;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;185;1;1;BASE
1560;EU LT;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;185;1;1;BASE
1560;EU LT;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;61.8;1;1;BASE
1560;EU LT;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;175.8;1;1;BASE
1560;EU LT;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;175.8;1;1;BASE
1560;EU LU;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;189;1;1;BASE
1560;EU LU;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;540;1;1;BASE
1560;EU LU;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;540;1;1;BASE
1560;EU LU;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;179.6;1;1;BASE
1560;EU LU;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;513;1;1;BASE
1560;EU LU;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;513;1;1;BASE
1560;EU LV;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;65;1;1;BASE
1560;EU LV;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;185;1;1;BASE
1560;EU LV;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;185;1;1;BASE
1560;EU LV;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;61.8;1;1;BASE
1560;EU LV;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;175.8;1;1;BASE
1560;EU LV;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;175.8;1;1;BASE
1560;EU MT;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;71;1;1;BASE
1560;EU MT;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;204;1;1;BASE
1560;EU MT;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;204;1;1;BASE
1560;EU MT;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;67.5;1;1;BASE
1560;EU MT;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;193.8;1;1;BASE
1560;EU MT;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;193.8;1;1;BASE
1560;EU NL;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;253;1;1;BASE
1560;EU NL;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;722;1;1;BASE
1560;EU NL;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;722;1;1;BASE
1560;EU NL;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;240.4;1;1;BASE
1560;EU NL;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;685.9;1;1;BASE
1560;EU NL;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;685.9;1;1;BASE
1560;EU NO;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;170;1;1;BASE
1560;EU NO;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;485;1;1;BASE
1560;EU NO;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;485;1;1;BASE
1560;EU NO;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;161.5;1;1;BASE
1560;EU NO;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;460.8;1;1;BASE
1560;EU NO;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;460.8;1;1;BASE
1560;EU PL;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;61;1;1;BASE
1560;EU PL;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;175;1;1;BASE
1560;EU PL;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;175;1;1;BASE
1560;EU PL;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;58;1;1;BASE
1560;EU PL;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;166.3;1;1;BASE
1560;EU PL;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;166.3;1;1;BASE
1560;EU PT;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;100;1;1;BASE
